date,Fund_A,Fund_B,Fund_C
2016-03-24,110.362552426652,98.6483753713605,108.407165003094
2016-03-25,110.362552426652,99.2388955524402,108.407165003094
2016-03-28,110.344561274831,99.086302470427,108.368733860763
2016-03-29,110.344561274831,99.4344990590182,109.537079445961
2016-03-30,112.324992167348,100.848489080169,110.098891607901
2016-03-31,112.232842365051,100.924786498787,109.959916674011
2016-04-01,112.415211211794,100.747711301998,110.890826699996
2016-04-04,112.107957442658,100.873728729899,110.603619315093
2016-04-05,111.520217227869,99.8092851852997,109.634735873722
2016-04-06,111.722859031002,100.220354823641,111.1154655474
2016-04-07,110.981799097724,99.6254999770453,109.50101269021
2016-04-08,110.721234561643,99.878881223578,109.574427972153
2016-04-11,110.906499545013,100.074483049028,109.125951547158
2016-04-12,111.373742923189,100.442546104413,109.934919908124
2016-04-13,112.072062900594,101.34259371415,111.371354176879
2016-04-14,112.190980026375,101.571487315651,111.600825448652
2016-04-15,112.293134664248,101.71065743004,111.631253596073
2016-04-18,112.878154265869,102.28103019079,112.60064927257
2016-04-19,113.118884653956,102.808401058693,112.644277031237
2016-04-20,113.342413745638,103.207661750803,112.979747319942
2016-04-21,113.397264818398,102.8594657468,112.965640794294
2016-04-22,113.612368785337,102.509935675598,112.343713299816
2016-04-25,113.01953839093,102.034378317238,112.199392272295
2016-04-26,113.670028232945,102.877997871011,112.21851108907
2016-04-27,114.249694369909,103.232908769941,112.109205478893
2016-04-28,113.394368681771,103.70175422755,111.016002651131
2016-04-29,113.094135849904,101.58466459584,110.670399034901
2016-05-02,113.330390390531,102.186994004544,111.691294369476
2016-05-03,112.412929407123,101.53361217374,110.651830557937
2016-05-04,111.974033063363,100.581753541968,109.901571293714
2016-05-05,111.162412710074,101.540331149367,110.217122733961
2016-05-06,111.65931954836,101.387736937955,110.590636107606
2016-05-09,111.371110071701,101.951394111586,110.78707433617
2016-05-10,112.36817093182,102.828311499279,112.300184604782
2016-05-11,112.003696523574,102.954338235851,111.018032988252
2016-05-12,111.775867107791,102.078776322647,111.090696502968
2016-05-13,111.197868443438,102.503270564603,110.415028269127
2016-05-16,111.461855686424,102.700962358481,111.577183049762
2016-05-17,111.656862220331,102.947634213909,110.39943202451
2016-05-18,111.278696984265,101.977999850188,110.534596732774
2016-05-19,111.200940103525,100.626877598003,109.861811321573
2016-05-20,112.220643486485,101.971284166391,110.724516388188
2016-05-23,112.163247324016,101.978001642276,110.525605524828
2016-05-24,113.22770918228,103.023935549271,112.44858278428
2016-05-25,113.604733516011,103.886065929313,113.027178915981
2016-05-26,113.373393631542,103.969081497953,113.044725081331
2016-05-27,113.944897928803,104.164683862801,113.413724781363
2016-05-30,113.78534712836,104.23426496532,113.413724781363
2016-05-31,113.816414775944,104.164684751444,113.561824362259
2016-06-01,114.073819890158,104.26084628362,113.770401926088
2016-06-02,114.335349805115,104.685342169734,114.151915708868
2016-06-03,113.85643411865,104.844654628391,113.654948827284
2016-06-06,114.578098712633,105.630485614493,114.177638509213
2016-06-07,114.903694680508,106.334944379848,113.661552589533
2016-06-08,114.958633515048,106.328227923026,114.23812127397
2016-06-09,114.17176196571,105.681558642004,113.873391786723
2016-06-10,113.377255147045,104.837946718714,112.443738543777
2016-06-13,112.057845502597,103.886089540088,111.96003414924
2016-06-14,111.129238781279,102.992750825427,111.913879464439
2016-06-15,111.784818802811,103.809795934435,111.804866700329
2016-06-16,110.929054306074,102.218720079868,112.067182324752
2016-06-17,111.458432979519,102.992759275999,111.201717684356
2016-06-20,112.62855994434,104.584568326779,111.813499825525
2016-06-21,112.907291155701,103.785307386347,111.9386635716
2016-06-22,112.430218465308,104.260874249724,111.695131373884
2016-06-23,113.145739739118,104.831246853595,113.201916568853
2016-06-24,110.000798631675,101.522335862529,108.795258667832
2016-06-27,108.510867972232,98.2298679135457,106.678876607993
2016-06-28,109.068769203351,99.0039057293236,108.584166717175
2016-06-29,110.237930789397,101.020213644343,110.33879065463
2016-06-30,111.353382204918,101.940130464954,111.524723596526
2016-07-01,111.991760930146,103.138663248337,111.780892838554
2016-07-04,111.934189244118,103.157173417613,111.780892838554
2016-07-05,110.604160431935,102.11795367451,111.006907177042
2016-07-06,109.965869468487,102.467502122767,111.794374360591
2016-07-07,109.865908873505,103.506724791207,111.837266694722
2016-07-08,110.726851311539,104.977162723393,113.590314249736
2016-07-11,112.736419093788,105.574104883287,113.911113259403
